timestamp,frame,persons,persons_raw,fps,sampling_rate_hz,response_time_ms,avg_landmarks,hyst_enabled,hyst_m_in,hyst_m_out,hyst_window
1766078619.7469199,0,0,0,5.075263092297994,5.075263092297994,197.03412055969238,0,1,3,5,5
1766078619.98141,1,0,0,5.1513643905215,5.1513643905215,171.342134475708,0,1,3,5,5
1766078620.121896,2,0,0,5.462936141082043,5.462936141082043,120.96166610717773,0,1,3,5,5
1766078620.270614,3,0,0,5.7131241336460254,5.7131241336460254,125.55217742919922,0,1,3,5,5
1766078620.4587111,4,0,0,5.7720744609893275,5.7720744609893275,158.66398811340332,0,1,3,5,5
1766078620.604353,5,0,0,5.998784727590186,5.998784727590186,124.39084053039551,0,1,3,5,5
1766078620.75624,6,0,0,6.157855745101612,6.157855745101612,131.7610740661621,0,1,3,5,5
1766078620.858594,7,0,0,6.706717872147811,6.706717872147811,85.86287498474121,0,1,3,5,5
1766078620.96189,8,0,0,7.17362328079422,7.17362328079422,87.9061222076416,0,1,3,5,5
1766078621.062179,9,0,0,7.636508297069353,7.636508297069353,84.72800254821777,0,1,3,5,5
1766078621.1732259,10,0,0,7.9195285260356325,7.9195285260356325,95.54100036621094,0,1,3,5,5
1766078621.314267,11,0,0,7.925915916076413,7.925915916076413,125.2598762512207,0,1,3,5,5
1766078621.424171,12,0,0,8.191591405261129,8.191591405261129,94.49410438537598,0,1,3,5,5
1766078621.5291982,13,0,0,8.492654904198503,8.492654904198503,89.26796913146973,0,1,3,5,5
1766078621.62881,14,0,0,8.829112018900014,8.829112018900014,84.33675765991211,0,1,3,5,5
1766078621.728966,15,0,0,9.129241185265986,9.129241185265986,84.52796936035156,0,1,3,5,5
1766078621.8325171,16,0,0,9.349885169136897,9.349885169136897,88.21702003479004,0,1,3,5,5
1766078621.9589581,17,0,0,9.320086115321175,9.320086115321175,110.4741096496582,0,1,3,5,5
1766078622.056895,18,0,0,9.602286834053796,9.602286834053796,82.35812187194824,0,1,3,5,5
1766078622.159808,19,0,0,9.784991903989907,9.784991903989907,87.4941349029541,0,1,3,5,5
1766078622.262187,20,0,0,9.979389956894925,9.979389956894925,85.25896072387695,0,1,3,5,5
1766078622.361919,21,0,0,10.165175783476133,10.165175783476133,84.47909355163574,0,1,3,5,5
1766078622.460244,22,0,0,10.356928234195188,10.356928234195188,82.7629566192627,0,1,3,5,5
1766078622.5645492,23,0,0,10.446715462725393,10.446715462725393,88.8509750366211,0,1,3,5,5
1766078622.693873,24,0,0,10.284252938983942,10.284252938983942,113.35182189941406,0,1,3,5,5
1766078622.789456,25,0,0,10.501174707716562,10.501174707716562,80.29890060424805,0,1,3,5,5
1766078622.889271,26,0,0,10.634601687189695,10.634601687189695,84.49196815490723,0,1,3,5,5
1766078622.986343,27,0,0,10.794027717243846,10.794027717243846,81.77375793457031,0,1,3,5,5
1766078623.089376,28,0,0,10.855423065542091,10.855423065542091,87.65792846679688,0,1,3,5,5
