timestamp,frame,persons,persons_raw,fps,sampling_rate_hz,response_time_ms,avg_landmarks,hyst_enabled,hyst_m_in,hyst_m_out,hyst_window
1766078834.3370318,0,0,1,4.460900815432705,4.460900815432705,224.16996955871582,14.0,1,3,5,5
1766078834.533798,1,0,1,4.733413380910465,4.733413380910465,139.1589641571045,14.0,1,3,5,5
1766078834.7282612,2,1,1,4.833979351329023,4.833979351329023,174.24416542053223,14.0,1,3,5,5
1766078834.879401,3,1,1,5.128632829906197,5.128632829906197,128.5262107849121,14.0,1,3,5,5
1766078835.150021,4,1,1,5.031231454771735,5.031231454771735,240.69595336914062,14.0,1,3,5,5
1766078835.347538,5,1,1,5.089215459079513,5.089215459079513,178.21907997131348,12.0,1,3,5,5
1766078835.488357,6,1,1,5.4051649012143566,5.4051649012143566,121.2310791015625,12.0,1,3,5,5
1766078835.614502,7,1,1,5.768694554195165,5.768694554195165,110.61382293701172,12.0,1,3,5,5
1766078835.740891,8,1,1,6.098599688443405,6.098599688443405,110.28099060058594,12.0,1,3,5,5
1766078835.87628,9,1,1,6.321298053015105,6.321298053015105,120.11170387268066,12.0,1,3,5,5
1766078836.0097332,10,1,1,6.535565367669683,6.535565367669683,118.1478500366211,13.0,1,3,5,5
1766078836.135629,11,1,1,6.787688894645533,6.787688894645533,110.41426658630371,12.0,1,3,5,5
1766078836.269515,12,1,1,6.9504872855546616,6.9504872855546616,118.82591247558594,13.0,1,3,5,5
1766078836.401189,13,1,1,7.112843306930714,7.112843306930714,116.63103103637695,13.0,1,3,5,5
1766078836.533621,14,1,1,7.254352720430262,7.254352720430262,117.26164817810059,12.0,1,3,5,5
1766078836.6607711,15,1,1,7.422731738576662,7.422731738576662,111.88006401062012,12.0,1,3,5,5
1766078836.7655559,16,1,1,7.795010464421909,7.795010464421909,89.7221565246582,12.0,1,3,5,5
1766078836.870472,17,1,1,8.128798106204504,8.128798106204504,89.82396125793457,13.0,1,3,5,5
1766078836.9973278,18,1,1,8.20737314902751,8.20737314902751,112.17617988586426,12.0,1,3,5,5
1766078837.096504,19,1,1,8.574810472372484,8.574810472372484,84.16271209716797,12.0,1,3,5,5
1766078837.195261,20,1,1,8.909750113868899,8.909750113868899,83.8630199432373,13.0,1,3,5,5
1766078837.300996,21,1,1,9.139902028694538,9.139902028694538,89.19596672058105,15.0,1,3,5,5
1766078837.4303622,22,1,1,9.099823474218862,9.099823474218862,114.42804336547852,15.0,1,3,5,5
1766078837.535062,23,1,1,9.30397262409818,9.30397262409818,89.75601196289062,15.0,1,3,5,5
1766078837.6622138,24,1,1,9.26588933813332,9.26588933813332,112.06817626953125,16.0,1,3,5,5
1766078837.7754838,25,1,1,9.356281348826531,9.356281348826531,98.33025932312012,16.0,1,3,5,5
1766078837.8918452,26,1,1,9.41121217556191,9.41121217556191,100.9531021118164,16.0,1,3,5,5
