timestamp,frame,persons,persons_raw,fps,sampling_rate_hz,response_time_ms,avg_landmarks,hyst_enabled,hyst_m_in,hyst_m_out,hyst_window
1766077660.763854,0,0,0,4.625069056737346,4.625069056737346,216.21298789978027,0,1,3,5,5
1766077660.980161,1,0,0,4.866509947903628,4.866509947903628,142.05598831176758,0,1,3,5,5
1766077661.11709,2,0,0,5.220442950307513,5.220442950307513,118.96491050720215,0,1,3,5,5
1766077661.26888,3,0,0,5.482301588438649,5.482301588438649,127.56681442260742,0,1,3,5,5
1766077661.475153,4,0,0,5.521139785768563,5.521139785768563,170.33791542053223,0,1,3,5,5
1766077661.632896,5,0,0,5.741937172071936,5.741937172071936,129.3809413909912,0,1,3,5,5
1766077661.783741,6,0,0,5.967449068604802,5.967449068604802,125.0460147857666,0,1,3,5,5
1766077661.892788,7,0,0,6.446655042015625,6.446655042015625,92.9410457611084,0,1,3,5,5
1766077662.026552,8,0,0,6.6478046294978865,6.6478046294978865,118.22915077209473,0,1,3,5,5
1766077662.153126,9,0,0,6.887493352347624,6.887493352347624,110.56208610534668,0,1,3,5,5
1766077662.2839859,10,0,0,7.063181802301009,7.063181802301009,115.68212509155273,0,1,3,5,5
1766077662.387572,11,0,0,7.4949068938845365,7.4949068938845365,87.87012100219727,0,1,3,5,5
1766077662.5187268,12,0,0,7.609982283146517,7.609982283146517,115.66495895385742,0,1,3,5,5
1766077662.650175,13,0,0,7.711349487052471,7.711349487052471,115.96012115478516,0,1,3,5,5
1766077662.746529,14,0,0,8.176152563229207,8.176152563229207,80.91020584106445,0,1,3,5,5
1766077662.848691,15,0,0,8.515465408236354,8.515465408236354,86.43579483032227,0,1,3,5,5
1766077662.946193,16,0,0,8.880180916059674,8.880180916059674,82.21912384033203,0,1,3,5,5
1766077663.0489018,17,0,0,9.135451736118279,9.135451736118279,87.46695518493652,0,1,3,5,5
1766077663.149646,18,0,0,9.396469073882976,9.396469073882976,85.13808250427246,0,1,3,5,5
1766077663.251225,19,0,0,9.616591003768285,9.616591003768285,86.22407913208008,0,1,3,5,5
1766077663.351993,20,0,0,9.82689184616685,9.82689184616685,85.3271484375,0,1,3,5,5
1766077663.450366,21,0,0,10.04606750883499,10.04606750883499,83.20403099060059,0,1,3,5,5
1766077663.5520158,22,0,0,10.197664912156004,10.197664912156004,86.48991584777832,0,1,3,5,5
1766077663.685566,23,0,0,10.024731305717697,10.024731305717697,118.0870532989502,0,1,3,5,5
1766077663.8200011,24,0,0,9.864538633808097,9.864538633808097,118.72529983520508,0,1,3,5,5
1766077663.948664,25,0,0,9.764170389585969,9.764170389585969,112.85591125488281,0,1,3,5,5
1766077664.043692,26,0,0,10.04239479865506,10.04239479865506,79.70404624938965,0,1,3,5,5
1766077664.145479,27,0,0,10.19382427146126,10.19382427146126,86.52997016906738,0,1,3,5,5
1766077664.245353,28,0,0,10.357101931725257,10.357101931725257,84.55514907836914,0,1,3,5,5
1766077664.349194,29,0,0,10.450340417369386,10.450340417369386,88.5779857635498,0,1,3,5,5
1766077664.450464,30,0,0,10.57006080632153,10.57006080632153,85.85500717163086,0,1,3,5,5
1766077664.546908,31,0,0,10.745614997455977,10.745614997455977,81.1319351196289,0,1,3,5,5
1766077664.6457632,32,0,0,10.868515997639005,10.868515997639005,83.50992202758789,0,1,3,5,5
1766077664.745586,33,0,0,10.965823674669918,10.965823674669918,84.44809913635254,0,1,3,5,5
1766077664.843849,34,0,0,11.072913475234174,11.072913475234174,83.07909965515137,0,1,3,5,5
1766077664.944005,35,0,0,11.144605475848245,11.144605475848245,84.81884002685547,0,1,3,5,5
1766077665.0506198,36,0,0,11.125426471469588,11.125426471469588,91.30072593688965,0,1,3,5,5
1766077665.15059,37,0,0,11.196361484062194,11.196361484062194,84.49673652648926,0,1,3,5,5
1766077665.249689,38,0,0,11.269332503291292,11.269332503291292,83.84990692138672,0,1,3,5,5
1766077665.3494039,39,0,0,11.32692639429024,11.32692639429024,84.42187309265137,0,1,3,5,5
1766077665.447629,40,0,0,11.401175613486023,11.401175613486023,82.85403251647949,0,1,3,5,5
1766077665.543941,41,0,0,11.498009368035547,11.498009368035547,80.84392547607422,0,1,3,5,5
1766077665.643033,42,0,0,11.542608768396393,11.542608768396393,83.7240219116211,0,1,3,5,5
1766077665.744877,43,0,0,11.544803889306873,11.544803889306873,86.4710807800293,0,1,3,5,5
1766077665.844767,44,0,0,11.578151552496365,11.578151552496365,84.18726921081543,0,1,3,5,5
1766077665.944353,45,0,0,11.61355426747591,11.61355426747591,83.80699157714844,0,1,3,5,5
1766077666.044121,46,0,0,11.641711244055536,11.641711244055536,84.06805992126465,0,1,3,5,5
1766077666.1442602,47,0,0,11.655149750978753,11.655149750978753,84.91778373718262,0,1,3,5,5
1766077666.244053,48,0,0,11.673205944438656,11.673205944438656,84.49006080627441,0,1,3,5,5
1766077666.3469372,49,0,0,11.65042842551988,11.65042842551988,87.3711109161377,0,1,3,5,5
1766077666.449229,50,0,0,11.635631850560394,11.635631850560394,86.93790435791016,0,1,3,5,5
1766077666.547125,51,0,0,11.694381099023712,11.694381099023712,81.81214332580566,0,1,3,5,5
1766077666.647417,52,0,0,11.701561563984374,11.701561563984374,84.98930931091309,0,1,3,5,5
1766077666.747404,53,0,0,11.717741749443263,11.717741749443263,84.29312705993652,0,1,3,5,5
1766077666.8474429,54,0,0,11.725060295520631,11.725060295520631,84.81097221374512,0,1,3,5,5
1766077666.9471328,55,0,0,11.740473151207041,11.740473151207041,84.18083190917969,0,1,3,5,5
1766077667.047241,56,0,0,11.744769924705773,11.744769924705773,84.86485481262207,0,1,3,5,5
1766077667.148756,57,0,0,11.73106960547008,11.73106960547008,86.14921569824219,0,1,3,5,5
1766077667.245055,58,0,0,11.793842401418779,11.793842401418779,80.91402053833008,0,1,3,5,5
1766077667.350199,59,0,0,11.726928919261763,11.726928919261763,89.8900032043457,0,1,3,5,5
1766077667.493709,60,0,0,11.33567511993332,11.33567511993332,127.96902656555176,0,1,3,5,5
1766077667.6285498,61,0,0,11.042337983452072,11.042337983452072,119.01497840881348,0,1,3,5,5
1766077667.749583,62,0,0,10.889659595466586,10.889659595466586,105.09109497070312,0,1,3,5,5
1766077667.845799,63,0,0,11.036573392415633,11.036573392415633,80.91402053833008,0,1,3,5,5
1766077667.9448051,64,0,0,11.129702028338423,11.129702028338423,83.55712890625,0,1,3,5,5
1766077668.0446038,65,0,0,11.200667151303128,11.200667151303128,84.46407318115234,0,1,3,5,5
1766077668.143584,66,0,0,11.27359091626406,11.27359091626406,83.82296562194824,0,1,3,5,5
1766077668.242913,67,0,0,11.339877558958316,11.339877558958316,83.77695083618164,0,1,3,5,5
1766077668.3433259,68,0,0,11.381515692986582,11.381515692986582,85.06107330322266,0,1,3,5,5
1766077668.450424,69,0,0,11.332793734077534,11.332793734077534,91.79115295410156,0,1,3,5,5
1766077668.545519,70,0,0,11.452255915581521,11.452255915581521,79.82492446899414,0,1,3,5,5
1766077668.643287,71,0,0,11.518647603195115,11.518647603195115,82.5343132019043,0,1,3,5,5
