timestamp,frame,persons,persons_raw,fps,sampling_rate_hz,response_time_ms,avg_landmarks,hyst_enabled,hyst_m_in,hyst_m_out,hyst_window
1766078946.508092,0,0,1,4.621883705349272,4.621883705349272,216.36199951171875,12.0,1,3,5,5
1766078946.736566,1,0,1,4.758007230429752,4.758007230429752,167.13690757751465,14.0,1,3,5,5
1766078946.903888,2,1,1,4.963367612886015,4.963367612886015,146.80814743041992,14.0,1,3,5,5
1766078947.056384,3,1,1,5.232662086503578,5.232662086503578,130.61118125915527,14.0,1,3,5,5
1766078947.2032928,4,1,1,5.57859881394636,5.57859881394636,115.04793167114258,14.0,1,3,5,5
1766078947.369018,5,1,1,5.7090733791095625,5.7090733791095625,145.2782154083252,14.0,1,3,5,5
1766078947.522094,6,1,1,5.89023641582587,5.89023641582587,132.9662799835205,14.0,1,3,5,5
1766078947.685288,7,1,1,5.977752702368142,5.977752702368142,147.8109359741211,14.0,1,3,5,5
1766078947.784618,8,1,1,6.565904545594894,6.565904545594894,84.32221412658691,14.0,1,3,5,5
1766078947.890527,9,1,1,7.010296871379798,7.010296871379798,90.82794189453125,13.0,1,3,5,5
1766078948.021205,10,1,1,7.175390068135248,7.175390068135248,115.45705795288086,13.0,1,3,5,5
1766078948.1597881,11,1,1,7.267745187987399,7.267745187987399,123.47292900085449,11.0,1,3,5,5
1766078948.3079722,12,1,1,7.2942147356216225,7.2942147356216225,132.75909423828125,12.0,1,3,5,5
1766078948.4166908,13,1,1,7.633958715784571,7.633958715784571,93.53089332580566,13.0,1,3,5,5
1766078948.517497,14,1,1,8.035789705266911,8.035789705266911,85.82019805908203,13.0,1,3,5,5
1766078948.618649,15,1,1,8.39604405836177,8.39604405836177,85.9229564666748,12.0,1,3,5,5
1766078948.71857,16,1,1,8.741368361374624,8.741368361374624,84.39326286315918,13.0,1,3,5,5
1766078948.817264,17,1,1,9.062019732045307,9.062019732045307,83.69684219360352,14.0,1,3,5,5
1766078948.9243789,18,1,1,9.246879711268306,9.246879711268306,91.65382385253906,13.0,1,3,5,5
1766078949.0525079,19,1,1,9.207123877053384,9.207123877053384,113.00301551818848,15.0,1,3,5,5
1766078949.1854951,20,1,1,9.135388701811763,9.135388701811763,117.78879165649414,12.0,1,3,5,5
1766078949.287141,21,1,1,9.378372793592728,9.378372793592728,86.46607398986816,13.0,1,3,5,5
1766078949.416482,22,1,1,9.313083652765918,9.313083652765918,114.60685729980469,13.0,1,3,5,5
1766078949.5257668,23,1,1,9.444326492209408,9.444326492209408,94.11311149597168,13.0,1,3,5,5
1766078949.670909,24,1,1,9.268827789859971,9.268827789859971,130.0501823425293,13.0,1,3,5,5
1766078949.779114,25,1,1,9.415805045386573,9.415805045386573,93.12200546264648,13.0,1,3,5,5
1766078949.881842,26,1,1,9.61460393285279,9.61460393285279,87.69011497497559,13.0,1,3,5,5
1766078949.986274,27,1,1,9.772066207713872,9.772066207713872,89.3716812133789,13.0,1,3,5,5
1766078950.115202,28,1,1,9.671844683040037,9.671844683040037,114.02702331542969,13.0,1,3,5,5
1766078950.227815,29,1,1,9.733381886471538,9.733381886471538,97.20802307128906,13.0,1,3,5,5
1766078950.357424,30,1,1,9.635906184433681,9.635906184433681,114.17317390441895,13.0,1,3,5,5
1766078950.484185,31,1,1,9.564566901398466,9.564566901398466,112.0760440826416,13.0,1,3,5,5
1766078950.583925,32,1,1,9.788553534947955,9.788553534947955,84.71393585205078,13.0,1,3,5,5
1766078950.686657,33,1,1,9.952426417654367,9.952426417654367,87.5098705291748,13.0,1,3,5,5
1766078950.8184671,34,1,1,9.81498833169945,9.81498833169945,116.5766716003418,12.0,1,3,5,5
1766078950.914573,35,1,1,10.064891797920014,10.064891797920014,81.2082290649414,13.0,1,3,5,5
1766078951.0182889,36,1,1,10.187530608996575,10.187530608996575,88.56391906738281,14.0,1,3,5,5
1766078951.117045,37,1,1,10.361072820195705,10.361072820195705,83.87184143066406,14.0,1,3,5,5
1766078951.218673,38,1,1,10.481077271005233,10.481077271005233,86.49682998657227,14.0,1,3,5,5
1766078951.352224,39,1,1,10.279537498563927,10.279537498563927,118.12400817871094,14.0,1,3,5,5
1766078951.483266,40,1,1,10.11258431732907,10.11258431732907,116.14394187927246,14.0,1,3,5,5
1766078951.582649,41,1,1,10.289944988273621,10.289944988273621,84.13124084472656,14.0,1,3,5,5
1766078951.681396,42,1,1,10.455622989474742,10.455622989474742,83.70494842529297,14.0,1,3,5,5
1766078951.782408,43,1,1,10.58370294306312,10.58370294306312,85.2048397064209,14.0,1,3,5,5
1766078951.88884,44,1,1,10.618339372059044,10.618339372059044,91.4907455444336,14.0,1,3,5,5
1766078952.0210009,45,1,1,10.407743232429906,10.407743232429906,117.47598648071289,14.0,1,3,5,5
1766078952.148072,46,1,1,10.273234088136467,10.273234088136467,110.34297943115234,14.0,1,3,5,5
1766078952.253547,47,1,1,10.351283498188169,10.351283498188169,90.46721458435059,14.0,1,3,5,5
1766078952.38116,48,1,1,10.207333462477377,10.207333462477377,112.21098899841309,14.0,1,3,5,5
1766078952.485794,49,1,1,10.30164091036613,10.30164091036613,89.68281745910645,13.0,1,3,5,5
1766078952.622592,50,1,1,10.093884530656705,10.093884530656705,121.59419059753418,12.0,1,3,5,5
1766078952.747529,51,1,1,9.997736670958437,9.997736670958437,109.50016975402832,12.0,1,3,5,5
1766078952.847591,52,1,1,10.174185623053768,10.174185623053768,85.01791954040527,12.0,1,3,5,5
1766078952.943577,53,1,1,10.38952295515172,10.38952295515172,81.11906051635742,12.0,1,3,5,5
1766078953.049737,54,1,1,10.4457292294015,10.4457292294015,91.31097793579102,13.0,1,3,5,5
1766078953.15617,55,1,1,10.49930838190736,10.49930838190736,91.06206893920898,13.0,1,3,5,5
1766078953.281446,56,1,1,10.359264087309482,10.359264087309482,109.90381240844727,12.0,1,3,5,5
1766078953.3805811,57,1,1,10.512593752730108,10.512593752730108,84.08617973327637,13.0,1,3,5,5
1766078953.4823449,58,1,1,10.615400694315316,10.615400694315316,86.65013313293457,14.0,1,3,5,5
1766078953.579387,59,1,1,10.776073328097615,10.776073328097615,81.81881904602051,13.0,1,3,5,5
1766078953.6782951,60,1,1,10.891059598854572,10.891059598854572,83.85086059570312,12.0,1,3,5,5
1766078953.786458,61,1,1,10.873555687997614,10.873555687997614,93.31822395324707,12.0,1,3,5,5
1766078953.913246,62,1,1,10.679536576355314,10.679536576355314,111.93990707397461,13.0,1,3,5,5
1766078954.016643,63,1,1,10.74187021293698,10.74187021293698,88.47308158874512,12.0,1,3,5,5
1766078954.1134012,64,1,1,10.890298477599092,10.890298477599092,81.79187774658203,12.0,1,3,5,5
1766078954.2136152,65,1,1,10.973176180467284,10.973176180467284,85.33096313476562,12.0,1,3,5,5
1766078954.31651,66,1,1,11.01416436290852,11.01416436290852,87.84985542297363,11.0,1,3,5,5
1766078954.417262,67,1,1,11.078671188075218,11.078671188075218,85.7689380645752,11.0,1,3,5,5
