frame,person,landmark_id,x,y,conf
4,1,15,355.71747,626.62146,0.9872278
4,1,16,381.39175,588.97095,0.9816238
5,1,0,378.1876,301.66394,0.13270678
5,1,1,370.27875,292.45557,0.058430098
5,1,2,378.29758,293.3824,0.039292183
5,1,3,336.9404,292.4342,0.59589434
5,1,4,378.3629,296.4146,0.6096752
5,1,5,305.1972,325.70892,0.9951963
5,1,6,394.45166,334.37427,0.98662865
5,1,7,271.19827,383.79132,0.98266304
5,1,8,413.7077,381.9164,0.9194359
5,1,9,261.9308,434.98743,0.9031644
5,1,10,390.09952,374.93872,0.739088
5,1,11,323.57593,453.86823,0.99919647
5,1,12,380.9032,455.66217,0.9985177
5,1,13,323.05713,531.55,0.996815
5,1,14,372.50073,525.64014,0.99291843
5,1,15,345.67413,606.1334,0.98774916
5,1,16,376.2282,589.8317,0.9777245
6,1,0,374.61472,296.49023,0.13157311
6,1,1,368.345,287.6834,0.061789226
6,1,2,375.30417,288.20712,0.03825526
6,1,3,338.20804,289.25433,0.6388318
6,1,4,379.39008,291.83618,0.6121732
6,1,5,309.66705,323.90527,0.99566215
6,1,6,394.43994,330.2514,0.98720074
6,1,7,282.25983,383.94073,0.9813115
6,1,8,413.71362,376.0127,0.9118075
6,1,9,285.9546,431.3377,0.88986456
6,1,10,390.75555,373.23157,0.7041397
6,1,11,319.35974,448.23737,0.99916804
6,1,12,376.1446,450.8934,0.99846125
6,1,13,313.32938,522.8906,0.9967679
6,1,14,370.49808,528.6651,0.99299264
6,1,15,321.5042,596.8803,0.9875559
6,1,16,370.71527,599.7817,0.97716343
7,1,0,380.07196,300.88733,0.19441386
7,1,1,371.54114,292.32062,0.073181145
7,1,2,379.8838,292.59387,0.07090273
7,1,3,336.73584,290.1751,0.5484262
7,1,4,376.6767,293.4068,0.68739736
7,1,5,306.5233,321.04266,0.9944694
7,1,6,388.75266,329.45114,0.98925495
7,1,7,281.0775,380.20505,0.9776977
7,1,8,409.1654,374.58542,0.9393277
7,1,9,280.07892,427.41525,0.89414716
7,1,10,383.2155,363.0091,0.7987623
7,1,11,316.47495,440.72083,0.9986688
7,1,12,371.73688,444.29156,0.9979692
7,1,13,315.14212,522.1143,0.9943727
7,1,14,370.05212,527.4696,0.9899859
7,1,15,317.88052,594.3111,0.9762053
7,1,16,370.7264,596.9392,0.9619924
8,1,0,376.91992,300.00458,0.22017203
8,1,1,366.96066,291.91644,0.077385224
8,1,2,376.15002,291.36908,0.08752248
8,1,3,330.76123,291.4524,0.51336765
8,1,4,370.12756,293.89966,0.7102947
8,1,5,302.3482,323.60672,0.99410003
8,1,6,381.75586,331.10043,0.9903302
8,1,7,271.95438,379.24777,0.9769483
8,1,8,406.6897,372.91913,0.9517358
8,1,9,262.82397,419.77365,0.8985547
8,1,10,385.62073,359.6407,0.84216404
8,1,11,315.18103,438.08926,0.9987025
8,1,12,367.05444,443.90356,0.9982205
8,1,13,321.5584,506.34753,0.9945364
8,1,14,368.4045,525.20337,0.9915644
8,1,15,323.02332,565.09094,0.97909284
8,1,16,368.1183,598.26624,0.96837026
9,1,0,369.2489,298.17395,0.4036502
9,1,1,360.40732,290.58832,0.15951818
9,1,2,367.8974,289.7146,0.20652674
9,1,3,326.64752,290.36517,0.4619324
9,1,4,360.48026,291.3351,0.7579491
9,1,5,296.97662,323.13928,0.9895536
9,1,6,372.00714,329.79092,0.9885528
9,1,7,270.1144,379.57916,0.9631418
9,1,8,403.91504,370.25278,0.9517431
9,1,9,264.8018,419.69772,0.8904416
9,1,10,388.18927,350.40552,0.8679267
9,1,11,316.71902,432.51077,0.99696785
9,1,12,365.1468,438.6231,0.9964882
9,1,13,323.95364,503.78564,0.98964137
9,1,14,367.59094,518.56995,0.9862657
9,1,15,323.5,569.4233,0.9621639
9,1,16,367.46198,593.7474,0.94931823
10,1,0,363.2907,295.28784,0.32906264
10,1,1,353.9708,287.28595,0.11318982
10,1,2,361.1977,286.17072,0.15153368
10,1,3,320.29004,285.82483,0.48460436
10,1,4,351.4365,286.5946,0.7282028
10,1,5,292.2282,319.4369,0.99304926
10,1,6,364.60144,322.37122,0.99257916
10,1,7,276.51727,377.6499,0.9694364
10,1,8,392.3247,363.16013,0.9652716
10,1,9,285.99072,416.81195,0.8913589
10,1,10,374.96854,354.5263,0.89142907
10,1,11,312.1594,432.68005,0.9988518
10,1,12,360.31726,436.96124,0.9987779
10,1,13,324.24536,496.25305,0.99604815
10,1,14,367.14444,510.58612,0.9953277
10,1,15,329.95148,562.3515,0.98484313
10,1,16,370.1214,589.4972,0.981185
11,1,0,359.9106,295.32526,0.38169718
11,1,1,351.6846,287.98746,0.0955521
11,1,2,358.30505,286.12445,0.44683558
11,1,3,319.10416,285.40277,0.22469866
11,1,4,346.2978,284.0094,0.8673454
11,1,5,285.38794,316.5545,0.8805046
11,1,6,355.24222,317.6365,0.99407095
11,1,7,299.07285,357.48505,0.3120076
11,1,8,386.18884,360.52844,0.97187084
11,1,9,352.54898,338.75632,0.15355955
11,1,10,389.95502,342.9036,0.85129195
11,1,11,307.98468,430.7574,0.98659456
11,1,12,355.9824,432.72626,0.9974564
11,1,13,324.6821,494.268,0.98210657
11,1,14,372.072,495.05823,0.9963981
11,1,15,331.59357,568.5388,0.97787184
11,1,16,366.60678,568.2923,0.9924661
12,1,0,360.0779,296.02103,0.4414202
12,1,1,352.93265,289.285,0.0932122
12,1,2,359.26105,287.5558,0.5037759
12,1,3,321.93942,284.66937,0.14386185
12,1,4,345.3855,282.5641,0.8523397
12,1,5,286.25845,311.74274,0.87200177
12,1,6,350.58807,315.01794,0.99482477
12,1,7,305.73282,352.7199,0.39162257
12,1,8,378.36563,358.18472,0.98467386
12,1,9,357.86533,330.64844,0.25525656
12,1,10,379.83588,323.96674,0.9298859
12,1,11,309.97922,426.82205,0.9892747
12,1,12,355.1479,429.7776,0.9980995
12,1,13,324.56155,491.6759,0.98521674
12,1,14,373.0014,493.52484,0.9971752
12,1,15,331.84454,569.4324,0.97886205
12,1,16,366.32895,561.7295,0.993079
13,1,0,363.47043,297.31754,0.5154157
13,1,1,357.80063,290.15427,0.10764892
13,1,2,362.97736,288.91235,0.60357624
13,1,3,328.3115,283.54987,0.14199887
13,1,4,349.47552,281.86417,0.8840046
13,1,5,292.0821,309.84442,0.86669934
13,1,6,349.97852,314.1726,0.9963825
13,1,7,306.7815,354.95883,0.34624833
13,1,8,378.02985,361.5072,0.98907065
13,1,9,366.0804,346.3289,0.23757482
13,1,10,391.42422,345.2991,0.94661194
13,1,11,314.20474,423.85913,0.9881826
13,1,12,356.4664,426.93347,0.998273
13,1,13,325.17636,492.88226,0.9821623
13,1,14,372.59094,493.3888,0.9971566
13,1,15,332.99353,568.81226,0.97439235
13,1,16,385.17807,551.9595,0.9926924
14,1,0,371.27368,296.77408,0.6067377
14,1,1,366.68088,289.0982,0.16546313
14,1,2,369.9804,288.33313,0.7182097
14,1,3,337.97662,282.51242,0.18555927
14,1,4,355.2619,281.8382,0.90986097
14,1,5,299.80603,309.07584,0.839643
14,1,6,354.66757,315.62918,0.9964947
14,1,7,310.25656,354.9143,0.22910957
14,1,8,385.4867,362.86792,0.985393
14,1,9,364.4469,337.33243,0.15322524
14,1,10,388.5449,335.24396,0.9274751
14,1,11,316.8835,420.36182,0.9816996
14,1,12,357.6116,423.79263,0.99767846
14,1,13,323.5976,489.29205,0.9758035
14,1,14,370.26996,490.83337,0.99662507
14,1,15,330.92715,566.9574,0.96645254
14,1,16,396.7862,546.39386,0.9913168
15,1,0,381.6156,296.96634,0.41783902
15,1,1,376.15982,289.04236,0.09843688
15,1,2,380.41193,289.0052,0.5319487
15,1,3,345.7411,282.99924,0.21732543
15,1,4,368.81326,284.69238,0.9027691
15,1,5,311.88962,306.37897,0.86042655
15,1,6,365.75623,316.36368,0.9964432
15,1,7,316.18262,347.70352,0.23602016
15,1,8,390.1737,363.81573,0.9813229
15,1,9,368.04382,338.7751,0.11937538
15,1,10,399.77197,342.59265,0.8834484
15,1,11,323.79913,419.7255,0.98521096
15,1,12,363.26608,423.4823,0.99793506
15,1,13,328.6373,490.93695,0.9765379
15,1,14,376.2902,488.5365,0.9963735
15,1,15,331.7389,567.6553,0.96659285
15,1,16,397.8634,545.8073,0.9907528
16,1,0,390.51657,298.75836,0.57954425
16,1,1,385.45538,291.25513,0.18262452
16,1,2,389.15002,290.77924,0.6788165
16,1,3,357.66473,282.66238,0.22391318
16,1,4,376.23663,283.20218,0.90186083
16,1,5,318.4607,306.6247,0.86092705
16,1,6,376.66537,315.91208,0.9948566
16,1,7,317.12292,352.865,0.30330774
16,1,8,401.16788,367.46683,0.9771457
16,1,9,368.02264,349.70587,0.20240076
16,1,10,402.71027,338.91397,0.9055579
16,1,11,328.19467,421.4374,0.9800457
16,1,12,370.19022,425.51086,0.99644226
16,1,13,334.84094,491.307,0.9645081
16,1,14,385.4143,489.3993,0.99301505
16,1,15,332.6029,566.8717,0.9392706
16,1,16,395.71695,548.12024,0.9798362
17,1,0,402.21423,296.81247,0.55578697
17,1,1,396.46884,289.60126,0.1955733
17,1,2,401.68274,289.38983,0.46249154
17,1,3,368.48584,280.39288,0.32028827
17,1,4,390.88025,281.04776,0.8328188
17,1,5,330.1134,304.4886,0.97343147
17,1,6,392.3587,312.8857,0.9939021
17,1,7,311.57288,359.12494,0.8765941
17,1,8,413.21576,364.61124,0.97707874
17,1,9,318.71338,397.73517,0.7596219
17,1,10,404.20648,346.94922,0.93578917
17,1,11,335.54718,416.4152,0.9956518
17,1,12,379.23077,420.22708,0.99772996
17,1,13,342.6294,485.5734,0.9865985
17,1,14,397.3862,485.8526,0.9920936
17,1,15,333.54675,561.74854,0.9541117
17,1,16,399.81454,548.3841,0.96664953
18,1,0,408.4578,295.14014,0.36772788
18,1,1,403.06012,288.28113,0.10586963
18,1,2,409.44983,287.63684,0.26191655
18,1,3,374.02646,280.3565,0.32863742
18,1,4,401.45178,280.1416,0.7604356
18,1,5,339.4657,299.33322,0.97359914
18,1,6,401.7706,308.77884,0.99116397
18,1,7,317.67773,354.4726,0.8487136
18,1,8,420.41125,359.47122,0.964054
18,1,9,320.68835,390.5854,0.6514894
18,1,10,409.4303,340.50375,0.87511086
18,1,11,343.81326,407.50677,0.994155
18,1,12,386.6552,411.73987,0.9966808
18,1,13,346.19852,472.2294,0.9853147
18,1,14,396.8031,478.39474,0.9907212
18,1,15,332.26483,542.70776,0.96272016
18,1,16,400.22516,542.1786,0.9714096
19,1,0,417.44333,296.2577,0.5712685
19,1,1,412.9303,289.65137,0.2228909
19,1,2,416.38962,288.71484,0.51894385
19,1,3,385.75302,280.312,0.33157396
19,1,4,404.53928,280.22717,0.8390457
19,1,5,348.86057,297.2682,0.95520276
19,1,6,404.10184,308.70807,0.99259466
19,1,7,328.93463,347.88394,0.7419636
19,1,8,426.56378,361.69214,0.96757823
19,1,9,340.6239,375.34003,0.56182003
19,1,10,419.1468,348.64935,0.8926505
19,1,11,351.37653,400.71512,0.9910323
19,1,12,389.11716,407.07742,0.99632674
19,1,13,357.5773,462.4452,0.98189354
19,1,14,398.2209,474.85748,0.9916807
19,1,15,341.03177,532.3673,0.96061665
19,1,16,399.46124,540.8748,0.97514635
20,1,0,422.39813,292.44052,0.30614072
20,1,1,418.9322,285.27582,0.056645367
20,1,2,421.53796,285.0446,0.37692788
20,1,3,389.8483,273.67145,0.32372892
20,1,4,410.6698,276.28662,0.93937004
20,1,5,356.4071,295.4735,0.97193265
20,1,6,407.4719,302.6161,0.993457
20,1,7,336.7191,352.86728,0.52798927
20,1,8,429.67328,352.53323,0.9323165
20,1,9,349.46356,366.50818,0.26910406
20,1,10,428.9532,344.576,0.6952873
20,1,11,355.66727,400.40662,0.9900502
20,1,12,391.0705,404.69965,0.9954352
20,1,13,363.57446,467.6264,0.9773597
20,1,14,400.80997,475.1908,0.99041474
20,1,15,364.97064,528.4578,0.9524395
20,1,16,396.85907,544.61725,0.9734231
21,1,0,425.0839,293.7812,0.5637082
21,1,1,421.9013,286.75366,0.085891075
21,1,2,424.2443,286.34372,0.71903825
21,1,3,391.2881,274.0741,0.1581261
21,1,4,411.6877,276.516,0.96349716
21,1,5,358.67514,291.85196,0.93205607
21,1,6,405.07983,302.32874,0.9957885
21,1,7,365.34412,341.8264,0.24973774
21,1,8,425.85364,357.63263,0.9771074
21,1,9,413.91824,326.78427,0.17373487
21,1,10,436.48016,337.5137,0.8841526
21,1,11,360.77625,400.62158,0.9692044
21,1,12,393.91266,406.31583,0.9943193
21,1,13,371.3518,468.9941,0.93510705
21,1,14,399.54706,476.7448,0.9899511
21,1,15,386.7214,525.70605,0.88245535
21,1,16,402.0584,543.0996,0.96825135
22,1,0,428.73596,294.9017,0.598742
22,1,1,425.59845,288.46973,0.09229091
22,1,2,427.65775,287.4769,0.70993996
22,1,3,395.23557,277.42474,0.10710943
22,1,4,412.60553,277.81897,0.933535
22,1,5,365.03107,293.5185,0.90569794
22,1,6,403.9308,302.0112,0.9917191
22,1,7,375.53873,342.28412,0.34105524
22,1,8,428.4015,356.9439,0.9762274
22,1,9,417.62302,326.42618,0.31636873
22,1,10,444.59863,337.09338,0.92400753
22,1,11,366.91312,395.6837,0.95984095
22,1,12,393.4407,400.71872,0.99146384
22,1,13,386.519,465.15753,0.9329884
22,1,14,401.1254,471.98425,0.98849326
22,1,15,399.41562,524.4055,0.8825353
22,1,16,398.84808,540.2162,0.96580803
23,1,0,430.933,293.23157,0.6337375
23,1,1,428.6447,286.9917,0.09990459
23,1,2,429.6454,285.528,0.7327239
23,1,3,398.80814,276.09558,0.0859998
23,1,4,412.34485,275.2362,0.920643
23,1,5,368.01434,292.27338,0.8961022
23,1,6,400.5039,298.49692,0.990965
23,1,7,371.92966,341.368,0.3752025
23,1,8,423.19897,349.08313,0.9798282
23,1,9,409.14545,331.05603,0.38698533
23,1,10,445.17514,331.59204,0.94428474
23,1,11,374.36023,396.27057,0.96532506
23,1,12,396.6596,400.72333,0.9926813
23,1,13,391.70956,466.71783,0.94888026
23,1,14,403.93854,472.66364,0.9912246
23,1,15,399.32047,526.1377,0.90905386
23,1,16,401.80606,540.6917,0.9738712
24,1,0,428.4434,287.5158,0.779938
24,1,1,427.81094,282.18585,0.17101964
24,1,2,427.5257,280.13815,0.8614808
24,1,3,404.1324,273.25522,0.07139763
24,1,4,412.62933,270.71228,0.9421732
24,1,5,378.24377,290.3798,0.9154491
24,1,6,395.19135,295.25443,0.99562377
24,1,7,383.8617,335.87054,0.33609617
24,1,8,419.02927,341.40414,0.98855865
24,1,9,411.47717,328.8812,0.3523335
24,1,10,444.08603,326.03247,0.96220565
24,1,11,385.2538,395.37833,0.9815145
24,1,12,396.88412,399.90787,0.9969777
24,1,13,403.99222,463.7406,0.9741134
24,1,14,407.37558,471.34756,0.99657154
24,1,15,401.32983,522.1785,0.9515842
24,1,16,397.17593,540.4886,0.9887799
25,1,0,431.46094,284.79587,0.7127022
25,1,1,429.80762,279.86798,0.123711154
25,1,2,430.8251,277.68527,0.8174983
25,1,3,405.24265,272.52344,0.054847986
25,1,4,415.87634,269.02667,0.9325279
25,1,5,382.5988,291.25278,0.90111387
25,1,6,397.07812,293.7055,0.99509394
25,1,7,391.9103,335.6244,0.32303226
25,1,8,418.89822,338.14227,0.98898727
25,1,9,420.2505,325.3847,0.3421997
25,1,10,444.27942,323.2247,0.963546
25,1,11,388.29373,394.88696,0.9837316
25,1,12,398.5851,398.17438,0.9974281
25,1,13,406.2493,463.2638,0.9783192
25,1,14,410.65387,468.57642,0.9972398
25,1,15,399.51843,520.68835,0.95943093
25,1,16,397.5837,535.0852,0.9909184
26,1,0,431.96533,283.88058,0.6830349
26,1,1,430.56534,278.6385,0.119869344
26,1,2,430.86728,276.76263,0.78952754
26,1,3,406.49405,271.09396,0.06666436
26,1,4,415.8046,268.4257,0.92937815
26,1,5,381.1735,289.50516,0.9128986
26,1,6,400.36276,292.10797,0.994724
26,1,7,387.9819,333.73285,0.350741
26,1,8,419.29846,335.80713,0.9864377
26,1,9,418.82,325.79135,0.34513396
26,1,10,443.40155,322.94894,0.9539993
26,1,11,386.139,390.8944,0.98556596
26,1,12,399.87527,394.09534,0.99740404
26,1,13,404.47556,456.79553,0.9813743
26,1,14,413.89978,461.43393,0.99728537
26,1,15,400.08633,517.3883,0.96588314
26,1,16,402.2958,529.8638,0.99156487
27,1,0,434.58337,282.04553,0.6756958
27,1,1,433.36478,276.666,0.10767819
27,1,2,433.1995,274.80624,0.79322916
27,1,3,409.47116,268.9651,0.051114913
27,1,4,417.39993,266.38092,0.9281185
27,1,5,384.13837,286.35413,0.894929
27,1,6,401.6645,290.16165,0.9944088
27,1,7,396.80542,329.7962,0.32010916
27,1,8,421.13892,335.4613,0.9876751
27,1,9,429.7408,321.35767,0.331843
27,1,10,443.95306,321.18683,0.9585912
27,1,11,386.18536,387.9708,0.9837398
27,1,12,399.42514,391.68805,0.9973163
27,1,13,402.84308,453.5812,0.9789509
27,1,14,415.91693,459.47675,0.9972268
27,1,15,396.32822,512.4915,0.96110433
27,1,16,403.99896,527.32117,0.99105763
28,1,0,435.61996,279.74133,0.68805575
28,1,1,433.77844,274.57242,0.1151562
28,1,2,434.3158,272.65076,0.7965176
28,1,3,409.78842,267.01852,0.056782927
28,1,4,419.24698,263.72772,0.9301299
28,1,5,385.7551,286.0119,0.89927316
28,1,6,405.01285,286.24,0.99429214
28,1,7,399.03424,329.78262,0.31890562
28,1,8,423.02963,329.8387,0.9863642
28,1,9,435.11243,316.65668,0.32185087
28,1,10,446.73795,316.45697,0.95379794
28,1,11,387.95032,386.69263,0.9818934
28,1,12,403.38434,388.4846,0.9968741
28,1,13,403.5461,450.56155,0.97560525
28,1,14,425.0588,452.25354,0.9966629
28,1,15,396.46512,515.11597,0.9544531
28,1,16,417.2213,522.37866,0.9891782
29,1,0,438.0163,277.54138,0.76611525
29,1,1,435.88132,271.9749,0.16646037
29,1,2,435.66724,270.66388,0.84448195
29,1,3,410.7895,265.31012,0.08984856
29,1,4,418.4485,263.41373,0.94451916
29,1,5,385.8923,286.82968,0.93247443
29,1,6,407.72235,287.43152,0.9954699
29,1,7,394.06653,330.6731,0.3550908
29,1,8,424.3226,331.05246,0.9838383
29,1,9,432.4211,317.84613,0.32933947
29,1,10,451.49203,317.84195,0.9423919
29,1,11,389.62494,386.2462,0.9843441
29,1,12,407.89325,387.87036,0.99692446
29,1,13,399.30963,453.0185,0.9775368
29,1,14,432.21265,453.20856,0.99647325
29,1,15,400.51035,516.126,0.95925397
29,1,16,439.36725,519.77313,0.98917085
30,1,0,443.49655,279.88898,0.700357
30,1,1,440.6441,273.9683,0.19818012
30,1,2,442.39856,272.60983,0.79419625
30,1,3,416.73865,268.09848,0.12515359
30,1,4,427.05048,265.87854,0.8971775
30,1,5,384.44427,288.91046,0.81260496
30,1,6,418.088,292.19635,0.99623317
30,1,7,391.8505,330.3602,0.29190606
30,1,8,437.9457,334.60016,0.9914928
30,1,9,439.05997,316.94653,0.25959152
30,1,10,458.50186,314.65042,0.9666786
30,1,11,393.37192,387.61176,0.975685
30,1,12,419.84656,390.7004,0.9970084
30,1,13,398.44647,444.12634,0.96199304
30,1,14,439.7314,450.12924,0.9949686
30,1,15,406.23355,511.48193,0.94490355
30,1,16,460.5503,508.24268,0.98577106
31,1,0,451.35397,277.023,0.6193623
31,1,1,448.02313,271.73132,0.08879334
31,1,2,450.0348,270.7043,0.7238724
31,1,3,420.8192,264.36328,0.081324905
31,1,4,436.18524,263.39563,0.9338277
31,1,5,398.13403,283.69415,0.9249416
31,1,6,426.9377,286.16962,0.9954501
31,1,7,411.55603,325.49353,0.38908777
31,1,8,444.94174,331.46222,0.98832333
31,1,9,455.21124,306.13513,0.36349687
31,1,10,466.90344,316.8286,0.95673734
31,1,11,401.02832,385.46375,0.9854693
31,1,12,425.93994,387.5575,0.9974679
31,1,13,398.7382,450.58963,0.97759354
31,1,14,448.3738,451.22525,0.99686253
31,1,15,405.2539,508.22424,0.95707685
31,1,16,470.94986,512.8411,0.9894995
32,1,0,460.51025,278.43442,0.61366224
32,1,1,457.08267,272.14807,0.12806071
32,1,2,458.47897,271.55536,0.69210553
32,1,3,429.36514,263.92358,0.24726343
32,1,4,443.9227,264.1486,0.9503676
32,1,5,401.0376,286.81216,0.96684676
32,1,6,441.41223,287.9825,0.9957469
32,1,7,393.74738,338.75873,0.45050895
32,1,8,461.74817,332.1656,0.9677233
32,1,9,422.37222,331.49734,0.29646447
32,1,10,475.0488,315.9492,0.8606483
32,1,11,402.17093,384.33673,0.98891
32,1,12,433.09933,385.87488,0.99675435
32,1,13,404.23853,448.79437,0.9825722
32,1,14,454.39902,449.389,0.9956785
32,1,15,408.40372,508.63306,0.9704873
32,1,16,466.86963,512.9562,0.9890286
33,1,0,470.92517,278.13763,0.46222505
33,1,1,466.90317,271.72986,0.091211304
33,1,2,469.1596,271.49106,0.5230143
33,1,3,438.14972,262.95996,0.30188224
33,1,4,455.75916,264.52417,0.93765146
33,1,5,410.21835,285.5059,0.973783
33,1,6,454.54633,288.80472,0.9947154
33,1,7,398.65112,339.5227,0.5406048
33,1,8,478.1467,330.48352,0.9512303
33,1,9,417.89392,343.4452,0.32044974
33,1,10,483.06842,311.7148,0.7900707
33,1,11,412.64456,383.2034,0.9923356
33,1,12,445.8059,385.82608,0.996938
33,1,13,413.8222,446.86218,0.9875157
33,1,14,462.9276,450.68713,0.99557567
33,1,15,411.86398,505.15448,0.9777355
33,1,16,469.03726,514.9218,0.989175
34,1,0,478.8284,278.23718,0.22770885
34,1,1,475.18948,271.68808,0.046351314
34,1,2,478.03912,271.73328,0.27039802
34,1,3,447.0296,261.97937,0.3584724
34,1,4,469.04434,265.2161,0.9213271
34,1,5,416.11484,282.725,0.9756993
34,1,6,467.56906,290.79437,0.9926536
34,1,7,399.31894,336.37567,0.60212857
34,1,8,486.82153,337.5337,0.922647
34,1,9,410.08286,359.96335,0.30761153
34,1,10,479.71414,337.1273,0.6665623
34,1,11,415.58926,379.49844,0.9938507
34,1,12,452.2813,384.11627,0.9967655
34,1,13,420.96844,440.9416,0.9887778
34,1,14,463.44696,449.2162,0.9945464
34,1,15,423.67828,496.2035,0.97908324
34,1,16,465.66174,513.00635,0.98714733
35,1,0,482.32993,276.9063,0.21577068
35,1,1,478.51575,270.40204,0.053402826
35,1,2,481.40863,270.41962,0.23306203
35,1,3,449.9618,261.18768,0.49877846
35,1,4,471.9332,264.34686,0.92160934
35,1,5,418.12372,282.5915,0.9876572
35,1,6,472.65506,289.87463,0.99332136
35,1,7,399.35376,336.33322,0.81285846
35,1,8,494.0926,334.6609,0.92768466
35,1,9,405.37515,367.60416,0.514512
35,1,10,486.9525,338.47906,0.6926263
35,1,11,416.03027,379.42743,0.99638295
35,1,12,453.6851,383.64575,0.99723226
35,1,13,420.92654,440.87088,0.9919701
35,1,14,461.46912,448.758,0.9940275
35,1,15,429.42557,496.01935,0.9820493
35,1,16,464.39825,511.59943,0.9847408
36,1,0,482.4964,277.73138,0.13209292
36,1,1,479.13538,271.25775,0.039725732
36,1,2,482.9544,271.1778,0.11560865
36,1,3,451.7391,261.18854,0.6230491
36,1,4,476.19238,264.63412,0.878814
36,1,5,419.41827,279.69666,0.9931283
36,1,6,477.2323,289.15668,0.99280256
36,1,7,397.7254,330.78317,0.95675886
36,1,8,497.70273,334.6985,0.95790786
36,1,9,397.43777,370.44147,0.8363773
36,1,10,492.9649,347.1584,0.8346916
36,1,11,419.63943,379.00818,0.9975077
36,1,12,458.74146,383.87265,0.9973775
36,1,13,420.70654,438.93707,0.9903426
36,1,14,464.71536,448.49966,0.98970664
36,1,15,429.55005,490.89465,0.9665876
36,1,16,467.72665,509.29095,0.96318185
37,1,0,481.7968,276.37375,0.14467485
37,1,1,477.85352,269.761,0.042692266
37,1,2,481.838,269.97293,0.12793742
37,1,3,450.41028,260.94495,0.6330931
37,1,4,475.71765,264.479,0.8940553
37,1,5,419.2462,281.05618,0.9932514
37,1,6,478.31787,289.83176,0.99371237
37,1,7,394.54144,327.74228,0.958232
