timestamp,frame,persons,persons_raw,fps,sampling_rate_hz,response_time_ms,avg_landmarks,hyst_enabled,hyst_m_in,hyst_m_out,hyst_window
1766079089.8361652,0,0,1,4.821393757701716,4.821393757701716,207.40890502929688,12.0,1,3,5,5
1766079090.063071,1,0,1,4.952262243472546,4.952262243472546,163.1300449371338,12.0,1,3,5,5
1766079090.230307,2,1,1,5.134009453798217,5.134009453798217,147.71628379821777,12.0,1,3,5,5
1766079090.395249,3,1,1,5.328238003328353,5.328238003328353,141.31689071655273,12.0,1,3,5,5
1766079090.567428,4,1,1,5.498347404042635,5.498347404042635,142.26102828979492,14.0,1,3,5,5
1766079090.730499,5,1,1,5.646300334620561,5.646300334620561,143.3100700378418,14.0,1,3,5,5
1766079090.860696,6,1,1,6.0041116685776155,6.0041116685776155,108.40797424316406,14.0,1,3,5,5
1766079090.99696,7,1,1,6.231248717608654,6.231248717608654,120.83888053894043,13.0,1,3,5,5
1766079091.103595,8,1,1,6.701532327100347,6.701532327100347,91.45712852478027,13.0,1,3,5,5
1766079091.208684,9,1,1,7.148323245904495,7.148323245904495,89.52999114990234,13.0,1,3,5,5
1766079091.340307,10,1,1,7.2912726711519715,7.2912726711519715,116.57977104187012,13.0,1,3,5,5
1766079091.481313,11,1,1,7.351349483365416,7.351349483365416,126.7099380493164,14.0,1,3,5,5
1766079091.605833,12,1,1,7.5325276143735636,7.5325276143735636,109.13300514221191,14.0,1,3,5,5
1766079091.7380102,13,1,1,7.633734671381749,7.633734671381749,117.03300476074219,14.0,1,3,5,5
1766079091.841475,14,1,1,8.00156606316337,8.00156606316337,88.40131759643555,13.0,1,3,5,5
1766079091.972642,15,1,1,8.063470031019152,8.063470031019152,116.00112915039062,13.0,1,3,5,5
1766079092.126082,16,1,1,7.979665974245524,7.979665974245524,138.40007781982422,13.0,1,3,5,5
1766079092.2393699,17,1,1,8.198204635897119,8.198204635897119,98.37627410888672,14.0,1,3,5,5
1766079092.370165,18,1,1,8.2419338578161,8.2419338578161,115.80109596252441,13.0,1,3,5,5
1766079092.484704,19,1,1,8.424201125970537,8.424201125970537,99.35808181762695,14.0,1,3,5,5
1766079092.61606,20,1,1,8.442567773733371,8.442567773733371,116.17279052734375,13.0,1,3,5,5
1766079092.7388349,21,1,1,8.530103155566312,8.530103155566312,107.32007026672363,13.0,1,3,5,5
1766079092.867032,22,1,1,8.561649855426094,8.561649855426094,113.05093765258789,14.0,1,3,5,5
1766079092.9670599,23,1,1,8.879896096821865,8.879896096821865,85.14904975891113,13.0,1,3,5,5
1766079093.069698,24,1,1,9.133810284497754,9.133810284497754,87.57305145263672,13.0,1,3,5,5
1766079093.1686049,25,1,1,9.412877065361133,9.412877065361133,83.86111259460449,13.0,1,3,5,5
1766079093.272609,26,1,1,9.589331225537169,9.589331225537169,89.46609497070312,13.0,1,3,5,5
1766079093.374614,27,1,1,9.772696860272092,9.772696860272092,87.54277229309082,12.0,1,3,5,5
1766079093.497322,28,1,1,9.724208906427915,9.724208906427915,107.66792297363281,12.0,1,3,5,5
1766079093.599089,29,1,1,9.905413117552017,9.905413117552017,86.68327331542969,13.0,1,3,5,5
1766079093.700386,30,1,1,10.07152871945094,10.07152871945094,86.4560604095459,13.0,1,3,5,5
1766079093.810848,31,1,1,10.111760447523327,10.111760447523327,95.47591209411621,13.0,1,3,5,5
1766079093.935725,32,1,1,10.017007596167282,10.017007596167282,109.11989212036133,12.0,1,3,5,5
1766079094.034145,33,1,1,10.213754738990136,10.213754738990136,83.44125747680664,13.0,1,3,5,5
1766079094.130807,34,1,1,10.4200978176942,10.4200978176942,81.4518928527832,12.0,1,3,5,5
1766079094.230349,35,1,1,10.558863676661685,10.558863676661685,84.69009399414062,14.0,1,3,5,5
1766079094.3379142,36,1,1,10.584538212654868,10.584538212654868,92.45896339416504,14.0,1,3,5,5
