frame,person,landmark_id,x,y,conf
7,1,9,508.49982,397.82462,0.62601763
7,1,10,579.22876,373.66342,0.7710123
7,1,11,524.8212,451.25708,0.9960056
7,1,12,577.1104,450.50128,0.9969958
7,1,13,530.0648,525.9691,0.9869158
7,1,14,591.12744,518.47314,0.98926884
7,1,15,536.6653,601.27954,0.95492756
7,1,16,589.6667,594.0713,0.9595734
8,1,0,576.1234,298.03192,0.38479513
8,1,1,567.18585,290.66748,0.11979465
8,1,2,575.4514,291.29453,0.28555736
8,1,3,535.8055,287.2909,0.37027618
8,1,4,568.0242,290.50244,0.7965437
8,1,5,503.99002,321.11774,0.9757415
8,1,6,580.7912,325.37338,0.9916751
8,1,7,489.77936,373.9823,0.8412377
8,1,8,605.4379,376.93915,0.961218
8,1,9,513.43866,397.50467,0.6369045
8,1,10,582.35803,402.56952,0.8639046
8,1,11,522.9696,446.9027,0.9959858
8,1,12,575.3145,447.49042,0.9977356
8,1,13,530.1468,527.53564,0.98608184
8,1,14,593.2435,519.88745,0.9913312
8,1,15,537.72406,601.8662,0.95126516
8,1,16,606.0565,586.4439,0.9641996
9,1,0,586.6452,299.37527,0.35298046
9,1,1,578.6291,291.31827,0.10418537
9,1,2,585.5849,291.38965,0.23338792
9,1,3,544.97455,288.55682,0.37898988
9,1,4,574.6347,290.9234,0.773538
9,1,5,511.7367,322.2102,0.9809503
9,1,6,585.35913,327.435,0.9913697
9,1,7,500.19073,377.64032,0.88001937
9,1,8,612.53485,376.88776,0.9549129
9,1,9,515.76416,405.34097,0.6756937
9,1,10,587.2422,386.2765,0.8438867
9,1,11,530.43567,444.35522,0.99593073
9,1,12,580.56885,444.9596,0.9972262
9,1,13,534.73236,522.8451,0.9896315
9,1,14,592.0548,511.8435,0.9918739
9,1,15,542.3019,600.2723,0.9733429
9,1,16,609.8316,568.2459,0.97759044
10,1,0,597.84235,300.58368,0.33368114
10,1,1,589.2576,292.5492,0.09987671
10,1,2,597.0715,293.7601,0.23231633
10,1,3,556.9853,288.55463,0.35671538
10,1,4,589.97766,292.71005,0.8163394
10,1,5,523.57996,322.75888,0.97938263
10,1,6,599.91223,329.79034,0.9937441
10,1,7,506.86124,378.74222,0.89346236
10,1,8,627.9397,382.12848,0.9693842
10,1,9,529.59186,406.15375,0.72694474
10,1,10,607.43445,385.09177,0.8926558
10,1,11,537.084,446.20496,0.9971008
10,1,12,589.20703,448.07336,0.99821484
10,1,13,540.16077,526.6363,0.98718053
10,1,14,596.3926,518.8307,0.9908173
10,1,15,541.0786,601.6002,0.9477125
10,1,16,609.3481,574.33356,0.9578566
11,1,0,615.4773,298.2907,0.2346211
11,1,1,608.5931,289.14026,0.0826951
11,1,2,614.5039,290.1598,0.10339277
11,1,3,575.65814,285.62952,0.5465579
11,1,4,608.9074,290.02466,0.7275976
11,1,5,541.48083,316.11664,0.99309593
11,1,6,617.7408,326.75897,0.99189866
11,1,7,518.9787,371.19867,0.9572724
11,1,8,633.8948,377.98782,0.9425956
11,1,9,532.6369,410.34073,0.8128084
11,1,10,612.94006,378.5587,0.7862198
11,1,11,545.8736,437.50635,0.99847895
11,1,12,598.7827,440.04892,0.99827886
11,1,13,541.9186,512.718,0.99470204
11,1,14,601.2656,507.98468,0.9929685
11,1,15,538.56464,590.6001,0.97980714
11,1,16,607.8512,571.7583,0.97462374
12,1,0,625.17786,293.89374,0.29923645
12,1,1,618.69604,285.12677,0.10175172
12,1,2,623.8635,286.28918,0.1383678
12,1,3,587.3562,281.92322,0.51320285
12,1,4,617.95575,286.77374,0.7394838
12,1,5,552.964,311.46896,0.99300164
12,1,6,629.40985,322.49432,0.9927441
12,1,7,527.2865,367.45328,0.96420294
12,1,8,644.96674,374.57626,0.9586036
12,1,9,535.5616,408.23193,0.8634475
12,1,10,616.8501,381.13922,0.8584257
12,1,11,553.8032,428.78268,0.9984963
12,1,12,606.8307,432.30362,0.99838877
12,1,13,545.07294,498.7373,0.99460876
12,1,14,605.2757,502.28613,0.9932609
12,1,15,542.6866,574.4199,0.978583
12,1,16,607.91296,572.225,0.9735217
13,1,0,630.9208,292.06137,0.23556666
13,1,1,622.72125,283.95026,0.092478506
13,1,2,630.5055,285.65762,0.10588689
13,1,3,591.74133,280.7559,0.5120746
13,1,4,627.6332,286.70316,0.702363
13,1,5,561.2819,308.34216,0.99127907
13,1,6,637.65497,320.40683,0.9888059
13,1,7,530.3195,362.3547,0.96357703
13,1,8,653.5287,373.0959,0.9385603
13,1,9,525.3593,406.76614,0.85341215
13,1,10,623.2421,376.49863,0.8128794
13,1,11,558.81964,427.5636,0.99844813
13,1,12,609.81396,431.91107,0.9981013
13,1,13,550.2615,498.14392,0.9929611
13,1,14,607.4415,504.30756,0.9902108
13,1,15,551.6229,567.6493,0.9674457
13,1,16,607.96906,574.7724,0.9565355
14,1,0,634.0579,292.22165,0.32138625
14,1,1,625.97864,284.04977,0.12911172
14,1,2,633.7939,285.3637,0.15531017
14,1,3,595.4865,279.9544,0.43787277
14,1,4,628.97833,284.92294,0.7054611
14,1,5,562.4829,307.19708,0.98754674
14,1,6,638.48096,319.1049,0.9867454
14,1,7,528.7566,360.64008,0.96422756
14,1,8,656.74164,371.34512,0.94196266
14,1,9,522.51135,405.11633,0.88896275
14,1,10,631.0862,378.19666,0.85892195
14,1,11,562.02997,424.61224,0.99784064
14,1,12,610.8605,430.23975,0.99736327
14,1,13,556.48755,495.67883,0.9904146
14,1,14,607.6271,503.3888,0.98641276
14,1,15,561.25,562.84485,0.95365286
14,1,16,609.07007,572.3083,0.9378023
15,1,0,635.3607,293.19586,0.289673
15,1,1,626.68256,284.98346,0.109210685
15,1,2,634.98676,286.07376,0.13559985
15,1,3,595.53937,280.19223,0.47588286
15,1,4,630.37305,285.29395,0.7064613
15,1,5,565.0503,305.24393,0.9913867
15,1,6,638.9192,317.01575,0.989347
15,1,7,534.42114,360.67337,0.9713679
15,1,8,654.1175,371.22247,0.9542074
15,1,9,526.3579,408.89432,0.89691526
15,1,10,633.5748,377.56476,0.8724105
15,1,11,562.4841,419.6068,0.998632
15,1,12,610.47296,425.60663,0.99834025
15,1,13,561.8519,484.23892,0.9938421
15,1,14,609.08093,499.0028,0.991672
15,1,15,574.1584,544.3709,0.97153664
15,1,16,608.8506,572.0156,0.96145165
16,1,0,631.9541,289.6119,0.29260272
16,1,1,623.2279,281.9723,0.11871228
16,1,2,631.3028,282.4434,0.1327674
16,1,3,592.5296,279.34598,0.4829108
16,1,4,625.86847,283.05942,0.68046534
16,1,5,563.47797,306.78625,0.9911912
16,1,6,635.6069,315.28455,0.98708797
16,1,7,535.23047,361.85226,0.97164696
16,1,8,653.46655,363.94897,0.9453146
16,1,9,526.19073,409.18842,0.8984371
16,1,10,627.5257,368.82922,0.85928357
16,1,11,564.1757,415.98355,0.99865603
16,1,12,610.8171,422.0775,0.9982704
16,1,13,567.20624,473.3938,0.99471223
16,1,14,610.2007,495.1266,0.9925237
16,1,15,579.2609,529.9663,0.9777795
16,1,16,609.86035,570.09534,0.96824014
17,1,0,620.51025,285.48395,0.3580546
17,1,1,611.92773,278.37784,0.15368715
17,1,2,619.09766,278.38406,0.17432195
17,1,3,582.6234,277.99677,0.51577157
17,1,4,613.2074,280.77057,0.7067731
17,1,5,556.2218,308.99374,0.9915193
17,1,6,626.67303,315.39594,0.9890955
17,1,7,530.2906,363.3272,0.96808404
17,1,8,651.4001,362.02206,0.9507819
17,1,9,522.0247,407.7734,0.8911281
17,1,10,632.65845,362.32663,0.8730116
17,1,11,566.18207,413.9808,0.99868375
17,1,12,611.7921,419.5999,0.9984617
17,1,13,568.7396,471.34644,0.99529123
17,1,14,612.54803,492.41638,0.9940096
17,1,15,579.9444,525.5702,0.9814238
17,1,16,613.1124,568.6719,0.97536147
18,1,0,605.007,284.2631,0.3525947
18,1,1,597.62933,277.19116,0.1395475
18,1,2,603.55304,276.53912,0.16336916
18,1,3,568.9301,277.2702,0.48863578
18,1,4,599.4034,277.9014,0.7295889
18,1,5,545.8139,307.87408,0.9912948
18,1,6,613.5038,309.67133,0.99209446
18,1,7,530.94354,365.84308,0.96629333
18,1,8,637.1795,352.58823,0.96305937
18,1,9,532.0928,410.08478,0.8868647
18,1,10,610.2846,362.95312,0.89133114
18,1,11,562.17596,409.11465,0.9987037
18,1,12,607.5604,413.55444,0.99869376
18,1,13,567.4527,468.5991,0.99547726
18,1,14,612.45593,487.55685,0.994899
18,1,15,574.59625,529.16797,0.9817063
18,1,16,614.50134,566.6029,0.9778661
19,1,0,590.1976,279.51343,0.27304202
19,1,1,582.0802,272.65137,0.122638285
19,1,2,589.19934,272.39713,0.1365058
19,1,3,555.15784,273.00055,0.5323941
19,1,4,587.8777,273.7995,0.6891213
19,1,5,535.1133,306.95197,0.9871898
19,1,6,607.19946,303.35135,0.9867884
19,1,7,526.8501,365.06427,0.93092895
19,1,8,635.4104,341.78043,0.93137026
19,1,9,540.7521,397.32025,0.7623941
19,1,10,608.2274,339.76703,0.7937228
19,1,11,558.14136,408.82578,0.9976793
19,1,12,606.0464,409.1609,0.9977725
19,1,13,566.33374,469.14917,0.9927027
19,1,14,613.55597,478.1565,0.9924975
19,1,15,577.4286,531.135,0.9753205
19,1,16,615.42664,552.1552,0.97286844
20,1,0,574.09406,276.79565,0.1036148
20,1,1,568.2831,269.64996,0.03222672
20,1,2,572.39716,269.1513,0.082733
20,1,3,545.41907,270.82904,0.52847135
20,1,4,578.1533,267.45648,0.8542924
20,1,5,527.4139,308.1175,0.98000515
20,1,6,600.0664,300.36008,0.9903018
20,1,7,523.20886,357.97565,0.6861572
20,1,8,623.3819,339.70346,0.8822851
20,1,9,549.3313,363.53488,0.31241232
20,1,10,602.69525,342.95682,0.56739897
20,1,11,554.1737,405.2884,0.9943526
20,1,12,605.5668,402.97977,0.99654824
20,1,13,567.16156,468.83054,0.98846006
20,1,14,615.8586,463.3317,0.9937967
20,1,15,571.0051,535.9422,0.9759017
20,1,16,616.9133,527.5052,0.9846022
21,1,0,562.0368,274.59756,0.087042
21,1,1,557.22485,267.9293,0.041168764
21,1,2,560.4715,267.4606,0.049135912
21,1,3,538.3656,269.25662,0.65948755
21,1,4,571.8894,266.02365,0.77149993
21,1,5,523.1625,306.87054,0.9887632
21,1,6,594.1128,297.24332,0.98539865
21,1,7,519.61536,358.27084,0.8704466
21,1,8,616.3047,332.68347,0.8096493
21,1,9,544.626,374.91052,0.52729094
21,1,10,590.9404,336.5805,0.4689689
21,1,11,550.5353,401.42535,0.99657625
21,1,12,600.31836,398.5171,0.99599457
21,1,13,563.77216,469.16788,0.99142414
21,1,14,605.435,463.67923,0.9903466
21,1,15,573.6858,536.08093,0.97602636
21,1,16,611.1809,526.0794,0.97295874
22,1,0,537.74774,275.41092,0.073647946
22,1,1,536.6425,269.11432,0.065107085
22,1,2,539.757,268.0526,0.021426156
22,1,3,532.9805,268.46832,0.8506237
22,1,4,565.9658,264.35077,0.5146654
22,1,5,522.7214,304.0699,0.99425924
22,1,6,591.9711,293.39645,0.9839901
22,1,7,516.3861,357.569,0.9696652
22,1,8,612.2776,328.30695,0.8461518
22,1,9,533.0621,394.1308,0.8252621
22,1,10,589.2902,347.16635,0.58911204
22,1,11,550.2326,399.53262,0.99823254
22,1,12,597.06476,396.04446,0.99692446
22,1,13,563.8293,467.82343,0.9944252
22,1,14,594.9459,464.07648,0.99040085
22,1,15,569.17395,529.77795,0.97885644
22,1,16,588.10657,523.5976,0.9684173
23,1,0,536.06433,275.6842,0.19231308
23,1,1,535.5208,268.71518,0.18958749
23,1,2,539.4792,268.17822,0.03465527
23,1,3,530.878,270.38226,0.8397633
23,1,4,561.48834,267.08005,0.3238375
23,1,5,520.797,298.80322,0.9946312
23,1,6,588.1819,291.38586,0.9652592
23,1,7,499.71475,350.48654,0.98057693
23,1,8,606.7406,330.9634,0.7721887
23,1,9,510.2976,389.65762,0.8886674
23,1,10,580.11237,342.13525,0.50699866
23,1,11,548.39453,396.77982,0.9979038
23,1,12,590.03723,393.16614,0.9946242
23,1,13,560.5717,468.2864,0.9914215
23,1,14,583.2,458.69263,0.97600687
23,1,15,578.74347,530.42993,0.96424526
23,1,16,582.03687,518.67725,0.9291104
24,1,0,534.79346,275.97986,0.1999913
24,1,1,534.33386,268.6944,0.199046
24,1,2,538.2171,268.38922,0.03661797
24,1,3,529.5639,270.1192,0.84284127
24,1,4,559.47614,267.68408,0.3225418
24,1,5,519.68555,296.8784,0.99476373
24,1,6,583.7108,293.22882,0.9650586
24,1,7,496.3046,347.88013,0.9817616
24,1,8,599.93854,337.01395,0.77620745
24,1,9,499.54193,391.03897,0.8958614
24,1,10,575.10815,347.28876,0.51771164
24,1,11,542.0272,392.5424,0.9980586
24,1,12,580.65045,390.2506,0.9949332
24,1,13,553.29016,464.0438,0.9922193
24,1,14,568.86163,457.24133,0.9778185
24,1,15,575.2369,525.0144,0.9683885
24,1,16,567.02576,519.45197,0.93570036
25,1,0,532.61426,275.62704,0.11727425
25,1,1,531.3454,269.43182,0.12182484
25,1,2,534.78156,269.05698,0.024997998
25,1,3,529.1022,267.12555,0.9047614
25,1,4,559.5318,265.2543,0.41189063
25,1,5,523.41345,298.42297,0.9965731
25,1,6,579.71423,294.26718,0.9836776
25,1,7,504.03864,347.16913,0.98830265
25,1,8,597.937,339.6264,0.85601413
25,1,9,496.29047,391.9698,0.92726904
25,1,10,584.15027,381.95352,0.6563364
25,1,11,541.1005,389.71338,0.99873286
25,1,12,575.31213,389.03598,0.9968194
25,1,13,555.11,456.00613,0.9957163
25,1,14,555.1333,456.19415,0.988441
25,1,15,578.1466,517.9467,0.9807381
25,1,16,553.3448,517.0607,0.960517
26,1,0,525.19525,269.99414,0.09622415
26,1,1,525.41846,264.42157,0.11910266
26,1,2,528.8494,263.73093,0.017561287
26,1,3,526.9384,262.48077,0.92726046
26,1,4,555.6791,260.92206,0.30902
26,1,5,521.0167,293.2475,0.99609464
26,1,6,575.72876,289.31815,0.9817277
26,1,7,508.50623,346.55588,0.9848682
26,1,8,592.0882,330.03238,0.81876034
26,1,9,503.37552,391.61478,0.9037264
26,1,10,574.277,352.6896,0.572891
26,1,11,534.43866,383.91293,0.9986613
26,1,12,569.58844,383.25534,0.9967434
26,1,13,541.1022,447.31604,0.99560803
26,1,14,555.2947,449.8055,0.98867667
26,1,15,563.6808,506.33026,0.9820119
26,1,16,559.9274,511.44397,0.96413577
27,1,0,519.4095,265.76736,0.068628736
27,1,1,520.4242,260.42438,0.09831784
27,1,2,523.76843,259.82642,0.013118739
27,1,3,523.4277,259.8133,0.9309228
27,1,4,550.9586,258.87073,0.26330283
27,1,5,517.3779,291.00806,0.9965481
27,1,6,572.3841,287.95563,0.97780687
27,1,7,505.47598,342.67374,0.9867426
27,1,8,586.18756,326.3206,0.7644838
27,1,9,503.52332,383.7768,0.9002346
27,1,10,570.6595,342.87616,0.4791588
27,1,11,529.22845,382.6245,0.99902296
27,1,12,565.7827,381.27365,0.997299
27,1,13,523.16504,442.6189,0.99725074
27,1,14,550.24927,444.3783,0.9920128
27,1,15,542.9715,499.54724,0.9903015
27,1,16,556.8925,503.74927,0.9786916
28,1,0,511.54633,264.5208,0.061863877
28,1,1,511.3681,258.72644,0.07423835
28,1,2,515.73486,258.34003,0.01378364
28,1,3,513.0846,257.7222,0.88557076
28,1,4,541.91644,256.5569,0.2841433
28,1,5,509.06537,287.1654,0.99449617
28,1,6,563.1521,284.94104,0.9704245
28,1,7,497.31558,338.23605,0.97926545
28,1,8,573.709,328.6085,0.7367944
28,1,9,487.8159,381.1407,0.85784507
28,1,10,553.1314,355.68216,0.44770646
28,1,11,520.8031,378.39078,0.99800485
28,1,12,558.5611,376.98917,0.9950824
28,1,13,505.2573,439.46198,0.9927409
28,1,14,549.06506,441.4082,0.98116034
28,1,15,513.58496,499.61084,0.97212946
28,1,16,556.21564,504.28973,0.94431275
29,1,0,500.87155,265.92798,0.1389998
29,1,1,501.61945,260.57452,0.15767267
29,1,2,504.55173,259.87262,0.01925477
29,1,3,506.88684,260.67535,0.9243533
29,1,4,531.8859,258.53992,0.22575794
29,1,5,502.86957,291.07117,0.9959841
29,1,6,553.7176,286.632,0.97702277
29,1,7,488.64282,338.2501,0.9881644
29,1,8,566.9609,325.06314,0.7969034
29,1,9,476.85986,376.45374,0.93639326
29,1,10,548.4751,345.91656,0.60146844
29,1,11,513.56146,378.16293,0.99866366
29,1,12,550.7083,376.09192,0.996333
29,1,13,498.70197,438.53345,0.99635017
29,1,14,554.0361,439.58936,0.9893016
29,1,15,486.8056,499.63055,0.98601043
29,1,16,557.1442,502.13953,0.96891326
30,1,0,489.6434,266.2976,0.1073534
30,1,1,490.39914,261.13794,0.11459018
30,1,2,493.69293,260.2719,0.014553171
30,1,3,494.73206,261.46478,0.9111587
30,1,4,521.2727,259.30658,0.21927094
30,1,5,490.3311,291.01883,0.99656844
30,1,6,542.6686,288.55264,0.9808599
30,1,7,479.6876,338.6236,0.99102634
30,1,8,560.56165,327.80966,0.8486346
30,1,9,467.32364,380.98804,0.94954735
30,1,10,539.5156,347.8125,0.6762701
30,1,11,504.1418,380.71872,0.99916124
30,1,12,543.00244,379.8813,0.9978016
30,1,13,491.4435,441.356,0.9975
30,1,14,554.0355,445.12326,0.9932134
30,1,15,470.2147,492.03723,0.989929
30,1,16,552.0418,499.51562,0.9788457
31,1,0,477.32852,269.3873,0.09234827
31,1,1,477.08618,264.08252,0.104305595
31,1,2,480.59604,263.34476,0.0152809415
31,1,3,479.9389,262.64008,0.9103389
31,1,4,506.79047,259.93597,0.28181913
31,1,5,478.22726,292.3093,0.9965455
31,1,6,529.2487,286.15927,0.98192054
31,1,7,467.72934,341.8902,0.9894183
31,1,8,546.8411,322.795,0.8390344
31,1,9,454.324,382.0287,0.93423164
31,1,10,525.7981,339.76584,0.6366579
31,1,11,492.27213,382.01562,0.9991386
31,1,12,530.51215,379.58746,0.9978313
31,1,13,481.05682,442.1217,0.997474
31,1,14,540.88904,442.56555,0.99350595
31,1,15,470.07925,497.82916,0.99017465
31,1,16,548.2772,499.53558,0.98014647
32,1,0,461.7983,264.57913,0.11432045
32,1,1,460.7146,258.6594,0.09978273
32,1,2,465.32492,258.08325,0.032958314
32,1,3,461.60098,258.24454,0.84324205
32,1,4,490.61246,255.2409,0.43124735
32,1,5,460.84717,290.13422,0.99274325
32,1,6,513.53644,282.18073,0.9763362
32,1,7,448.74078,340.37134,0.95721716
32,1,8,526.7233,319.6947,0.76183087
32,1,9,440.48502,377.47012,0.7752661
32,1,10,508.73398,343.69495,0.49027756
32,1,11,479.0668,378.52032,0.9970354
32,1,12,517.6481,375.06012,0.9947096
32,1,13,467.34973,435.13132,0.99197185
32,1,14,525.10785,432.83698,0.98597604
32,1,15,471.98785,496.10278,0.97719187
32,1,16,543.5251,493.96198,0.9657844
33,1,0,458.93677,262.6223,0.08446363
33,1,1,456.67807,256.81403,0.07870482
33,1,2,459.9115,256.66068,0.027874494
33,1,3,451.9843,257.12982,0.8581131
33,1,4,480.3046,254.79544,0.53352535
33,1,5,447.64,290.00262,0.9951815
33,1,6,503.8137,280.799,0.9820566
33,1,7,435.42358,336.04724,0.9668396
33,1,8,521.1441,313.54242,0.7694748
33,1,9,440.49527,360.4504,0.79085153
33,1,10,507.43958,326.15112,0.46270543
33,1,11,465.81845,372.72018,0.99847883
33,1,12,506.0165,368.9325,0.996926
33,1,13,463.50372,429.5432,0.9963133
33,1,14,511.44717,424.26303,0.9926722
33,1,15,470.312,490.80963,0.9895154
33,1,16,525.91833,481.30252,0.9824424
34,1,0,446.81253,259.3271,0.0995511
34,1,1,445.56433,253.8103,0.09484111
34,1,2,448.96808,253.35614,0.030393064
34,1,3,444.94177,254.26935,0.8434456
34,1,4,473.02237,251.21222,0.4488717
34,1,5,441.90607,287.18292,0.99418384
34,1,6,496.35254,277.62146,0.9787662
34,1,7,428.29263,333.70135,0.96408737
34,1,8,511.98932,313.58417,0.7652776
34,1,9,434.65088,348.258,0.7950687
34,1,10,501.25873,326.40146,0.47970796
34,1,11,460.8676,372.17236,0.9984205
34,1,12,498.78055,368.1589,0.9968906
34,1,13,463.37228,431.6121,0.9969062
34,1,14,500.65878,425.50394,0.9940732
34,1,15,468.9936,496.1491,0.9917196
34,1,16,506.76123,485.03497,0.98668265
35,1,0,447.4331,256.60922,0.16111466
35,1,1,444.581,250.75043,0.11553412
35,1,2,447.21536,250.42288,0.054591376
35,1,3,437.90396,252.97903,0.82183397
35,1,4,465.98495,249.74655,0.63419783
35,1,5,430.7365,287.0793,0.99432266
35,1,6,490.74835,278.0822,0.9841606
35,1,7,425.0546,331.1452,0.9687829
35,1,8,509.32764,314.78314,0.8435114
35,1,9,438.30237,358.41077,0.8458848
35,1,10,496.44904,340.9756,0.6187006
35,1,11,456.31546,370.39752,0.996669
35,1,12,496.73035,367.2622,0.993768
35,1,13,462.04443,433.55124,0.9867574
35,1,14,494.33798,428.4919,0.9744747
35,1,15,467.52222,492.98926,0.95413315
35,1,16,492.0662,481.9933,0.92529565
36,1,0,442.4278,258.65283,0.12788774
36,1,1,439.88052,253.22314,0.10716847
36,1,2,442.88437,252.63742,0.03960403
36,1,3,435.06668,255.54532,0.84298664
36,1,4,462.95395,251.7117,0.56166685
36,1,5,429.95398,289.5294,0.99467564
36,1,6,485.70868,278.25995,0.98316145
36,1,7,422.2634,335.22455,0.9749698
36,1,8,503.87842,311.97656,0.8436076
36,1,9,427.39795,366.16672,0.86483943
36,1,10,491.3553,336.22406,0.61829776
36,1,11,449.052,368.4812,0.99716944
36,1,12,485.72275,364.26477,0.9943579
36,1,13,456.60474,429.36526,0.9885505
36,1,14,479.74908,423.54877,0.9761066
36,1,15,469.20978,485.28885,0.9580532
36,1,16,481.54346,474.23022,0.9277053
37,1,0,442.6259,257.79593,0.07480315
37,1,1,439.8391,252.41235,0.069310606
37,1,2,443.4989,251.90125,0.021729883
37,1,3,432.61624,254.34482,0.84679973
37,1,4,461.696,251.49521,0.50417185
37,1,5,425.92163,287.93335,0.99650395
37,1,6,480.47394,279.93686,0.9828757
37,1,7,413.57532,334.49316,0.98956525
37,1,8,496.54514,315.45984,0.8641692
