timestamp,frame,persons,persons_raw,fps,sampling_rate_hz,response_time_ms,avg_landmarks,hyst_enabled,hyst_m_in,hyst_m_out,hyst_window
1766073063.290399,0,0,2,3.7315938284587693,3.7315938284587693,267.98200607299805,15.5,1,3,5,5
1766073063.499305,1,0,2,4.076494556960638,4.076494556960638,139.26410675048828,16.0,1,3,5,5
1766073063.7265768,2,2,2,4.148843636425294,4.148843636425294,208.33396911621094,16.0,1,3,5,5
1766073063.877669,3,2,2,4.558074994293495,4.558074994293495,121.34218215942383,16.5,1,3,5,5
1766073064.0558422,4,2,2,4.785178693535545,4.785178693535545,146.43192291259766,16.5,1,3,5,5
1766073064.232651,5,2,2,4.944981647699227,4.944981647699227,156.6610336303711,16.5,1,3,5,5
1766073064.369903,6,2,2,5.324395131323082,5.324395131323082,114.42804336547852,16.5,1,3,5,5
1766073064.484738,7,2,2,5.784986439216689,5.784986439216689,100.70180892944336,16.5,1,3,5,5
1766073064.5844312,8,2,2,6.388075075418523,6.388075075418523,84.63191986083984,16.5,1,3,5,5
1766073064.686151,9,2,2,6.892958635516976,6.892958635516976,87.43619918823242,16.5,1,3,5,5
1766073064.8007581,10,2,2,7.208120478356318,7.208120478356318,99.55620765686035,16.5,1,3,5,5
1766073064.930995,11,2,2,7.355861588789256,7.355861588789256,115.13400077819824,16.5,1,3,5,5
1766073065.054275,12,2,2,7.545755623112934,7.545755623112934,108.05201530456543,16.5,1,3,5,5
1766073065.154293,13,2,2,7.967943886213296,7.967943886213296,84.97881889343262,16.5,1,3,5,5
1766073065.262576,14,2,2,8.245763392259768,8.245763392259768,93.05667877197266,16.5,1,3,5,5
1766073065.394519,15,2,2,8.277616649781473,8.277616649781473,116.76383018493652,16.5,1,3,5,5
1766073065.5248482,16,2,2,8.318467500697741,8.318467500697741,115.12613296508789,17.0,1,3,5,5
1766073065.663805,17,2,2,8.293155632560126,8.293155632560126,123.98719787597656,17.0,1,3,5,5
1766073065.792324,18,2,2,8.347327591000017,8.347327591000017,113.18778991699219,16.5,1,3,5,5
1766073065.9292958,19,2,2,8.333235761970588,8.333235761970588,121.8559741973877,16.5,1,3,5,5
1766073066.0601192,20,2,2,8.364171848749054,8.364171848749054,115.70596694946289,16.5,1,3,5,5
1766073066.194531,21,2,2,8.364314923161109,8.364314923161109,119.5371150970459,16.5,1,3,5,5
1766073066.322803,22,2,2,8.41244044626141,8.41244044626141,113.05093765258789,16.5,1,3,5,5
1766073066.456042,23,2,2,8.41768063867404,8.41768063867404,118.13569068908691,16.5,1,3,5,5
1766073066.599473,24,2,2,8.355705611837614,8.355705611837614,128.23915481567383,16.5,1,3,5,5
1766073066.723267,25,2,2,8.446385751806172,8.446385751806172,107.96213150024414,16.5,1,3,5,5
1766073066.857672,26,2,2,8.439217775431537,8.439217775431537,119.40717697143555,17.0,1,3,5,5
1766073066.988087,27,2,2,8.461147108715073,8.461147108715073,115.4932975769043,17.0,1,3,5,5
1766073067.12272,28,2,2,8.453256147793603,8.453256147793603,119.29988861083984,17.0,1,3,5,5
1766073067.2550368,29,2,2,8.464176552187537,8.464176552187537,116.78886413574219,17.0,1,3,5,5
1766073067.3865888,30,2,2,8.476016314607415,8.476016314607415,116.5151596069336,17.0,1,3,5,5
1766073067.488202,31,2,2,8.782671556861851,8.782671556861851,86.63582801818848,17.0,1,3,5,5
1766073067.623646,32,2,2,8.734540471080962,8.734540471080962,120.46217918395996,17.0,1,3,5,5
1766073067.8116028,33,2,2,8.439653408869694,8.439653408869694,172.84083366394043,16.0,1,3,5,5
1766073067.9267771,34,2,2,8.599179697784791,8.599179697784791,99.65205192565918,16.0,1,3,5,5
